name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,recordedBy,http://unknown.org/occurrenceDetails,institutionCode,rights,eventTime,occurrenceRemarks,identificationID,individualCount,elevation,elevationAccuracy,continent,eventID,habitat,institutionID,dynamicProperties,samplingEffort,county,municipality,fieldNumber,language,type,preparations,occurrenceStatus,vernacularName,verbatimElevation,identifiedBy,higherGeography,locality,locationID,ownerInstitutionCode,datasetID,samplingProtocol,accessRights,projectId,footprintWKT,parentEventID,eventRemarks
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7305,4.9161,,gbif,2464441678,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.809+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,25,3/25/18,NA,2020-02-10T10:09:53.809+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00829,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464441678,NA,CAR:783:2017:00829,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,8:30:00,Frente a la cámara,NA,NA,3052,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,Misma osa.
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7305,4.9161,,gbif,2464441679,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.446+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,25,3/25/18,NA,2020-02-10T10:09:53.446+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00832,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464441679,NA,CAR:783:2017:00832,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,14:17:00,Frente a la cámara,NA,NA,3052,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,Misma osa y oseznos
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7284,4.9154,,gbif,2464441681,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.433+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-08-03T00:00:00,NA,Cundinamarca,2018,3,4,3/4/18,NA,2020-02-10T10:09:53.433+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00843,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464441681,NA,CAR:783:2017:00843,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,11:26:00,Frente a la cámara,NA,NA,3039,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Presenta línea en mitad de cabeza, mancha en ceja derecha."
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7284,4.9154,,gbif,2464441682,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.425+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-08-03T00:00:00,NA,Cundinamarca,2018,3,25,3/25/18,NA,2020-02-10T10:09:53.425+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00847,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464441682,NA,CAR:783:2017:00847,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,8:35:00,Frente a la cámara,NA,NA,3039,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,Oseznos
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7284,4.9154,,gbif,2464441683,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.464+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-08-03T00:00:00,NA,Cundinamarca,2018,3,27,3/27/18,NA,2020-02-10T10:09:53.464+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00850,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464441683,NA,CAR:783:2017:00850,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,16:40:00,Frente a la cámara,NA,NA,3039,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,No se ve el rostro
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7276,4.9136,,gbif,2464441685,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.461+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-08-03T00:00:00,NA,Cundinamarca,2018,3,27,3/27/18,NA,2020-02-10T10:09:53.461+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00858,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464441685,NA,CAR:783:2017:00858,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,16:55:00,Frente a la cámara,NA,NA,3027,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,No se ve el rostro
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442656,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.793+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,10,3/10/18,NA,2020-02-10T10:09:53.793+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00735,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442656,NA,CAR:783:2017:00735,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,10:00:00,Frente a la cámara,NA,NA,3033,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Pasa frente a la cámara, va hasta el fondo y se rasca con unas ramas y arbustos. Se observa hocico bien delineado, parece un macho adulto, a causa de su gran tamaño."
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442657,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.792+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,25,3/25/18,NA,2020-02-10T10:09:53.792+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00739,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442657,NA,CAR:783:2017:00739,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,8:41:00,Frente a la cámara,NA,NA,3033,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Primer oso pasa frente a la cámara; presenta el hocico delineado, no se observa el rostro; es un osezno.El segundo mueve la cámara, pero no se observa el rostro."
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442658,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.788+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,27,3/27/18,NA,2020-02-10T10:09:53.788+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00742,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442658,NA,CAR:783:2017:00742,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,16:40:00,Frente a la cámara,NA,NA,3038,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,No se observa el rostro
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442659,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.784+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,4,3/4/18,NA,2020-02-10T10:09:53.784+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00746,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442659,NA,CAR:783:2017:00746,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,9:02:00,Frente a la cámara,NA,NA,3038,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Juvenil, presenta mancha en ceja derecha, hocico tenuemente delineado, y mancha en frente."
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442660,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.739+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,4,3/4/18,NA,2020-02-10T10:09:53.739+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00753,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442660,NA,CAR:783:2017:00753,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,9:09:00,Frente a la cámara,NA,NA,3038,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Juvenil, presenta mancha en ceja derecha, hocico tenuemente delineado, y mancha en frente."
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442661,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.730+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,4,3/4/18,NA,2020-02-10T10:09:53.730+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00757,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442661,NA,CAR:783:2017:00757,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,9:13:00,Frente a la cámara,NA,NA,3038,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Juvenil, presenta mancha en ceja derecha, hocico tenuemente delineado, y mancha en frente."
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442662,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.722+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,4,3/4/18,NA,2020-02-10T10:09:53.722+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00760,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442662,NA,CAR:783:2017:00760,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,9:16:00,Frente a la cámara,NA,NA,3038,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Juvenil, presenta mancha en ceja derecha, hocico tenuemente delineado, y mancha en frente."
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442663,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.721+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,4,3/4/18,NA,2020-02-10T10:09:53.721+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00764,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442663,NA,CAR:783:2017:00764,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,9:20:00,Frente a la cámara,NA,NA,3038,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Juvenil, presenta mancha en ceja derecha, hocico tenuemente delineado, y mancha en frente."
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442664,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.715+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,4,3/4/18,NA,2020-02-10T10:09:53.715+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00768,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442664,NA,CAR:783:2017:00768,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,9:24:00,Frente a la cámara,NA,NA,3038,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Juvenil, presenta mancha en ceja derecha, hocico tenuemente delineado, y mancha en frente."
"Tremarctos ornatus (F.G.Cuvier, 1825)",-73.7279,4.9144,,gbif,2464442665,"Tremarctos ornatus (F.G.Cuvier, 1825)",528d764c-c43f-46d7-b192-27361ea378f5,47380c8a-0edd-4036-b1bc-d852cba8232f,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2020-02-04T13:35:05.943+0000,2020-02-10T10:09:53.761+0000,1,MACHINE_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-07-28T00:00:00,NA,Cundinamarca,2018,3,4,3/4/18,NA,2020-02-10T10:09:53.761+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Corporación Autonoma regional de Cundinamarca (CAR),CAR:783:2017:00771,NA,NA,NA,Biodiversidad Jurisdicción CAR,NA,2464442665,NA,CAR:783:2017:00771,NA,NA,Felipe Veloza Romero,NA,Corporación Autonoma regional de Cundinamarca (CAR),NA,9:27:00,Frente a la cámara,NA,NA,3038,NA,SOUTH_AMERICA,NA,Bosque altoandino,899.999.062-6,NA,NA,Guatavita,NA,NA,es,Imagén estática,NA,NA,Oso andino,NA,Felipe Veloza Romero,NA,Reserva Vista Hermosa,NA,NA,CAR:783:2017,Cámara Trampa,NA,Inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR,NA,NA,"Juvenil, presenta mancha en ceja derecha, hocico tenuemente delineado, y mancha en frente."
